mac:b8ca.3a97.e00d----info{'IP': '172.17.103.184', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:8056.f23a.f5a6----info{'IP': '172.17.101.138', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:000c.29cd.30ed----info{'IP': '172.17.101.24', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:b8ca.3a97.6645----info{'IP': '172.17.111.54', 'product': 'Vlan226', 'time': '2015-02-04'}
mac:b8ca.3a97.5ff5----info{'IP': '172.17.103.183', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:bc30.5ba7.d88c----info{'IP': '172.17.110.114', 'product': 'Vlan225', 'time': '2015-02-04'}
mac:acf7.f346.e463----info{'IP': '172.17.10.99', 'product': 'Vlan220', 'time': '2015-02-04'}
mac:100b.a936.f79c----info{'IP': '172.17.105.76', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:3417.ebd1.22a8----info{'IP': '172.17.110.113', 'product': 'Vlan225', 'time': '2015-02-04'}
mac:b8ca.3a7f.7dc4----info{'IP': '172.17.105.185', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:000c.29b8.4d17----info{'IP': '172.17.101.25', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:0018.0a34.d57c----info{'IP': '172.17.6.23', 'product': 'Vlan203', 'time': '2015-02-04'}
mac:0004.f22c.761f----info{'IP': '172.17.4.5', 'product': 'Vlan204', 'time': '2015-02-04'}
mac:8056.f23a.f5ab----info{'IP': '172.17.105.88', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:f8b1.569f.3fb3----info{'IP': '172.17.105.123', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:b8ca.3a7f.8b23----info{'IP': '172.17.103.191', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:8cae.4cec.1ecb----info{'IP': '172.17.53.85', 'product': 'Vlan209', 'time': '2015-02-04'}
mac:3417.ebc5.2284----info{'IP': '172.17.105.167', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:000c.29fc.7bed----info{'IP': '172.17.101.38', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:bc30.5ba7.d8d0----info{'IP': '172.17.7.51', 'product': 'Vlan201', 'time': '2015-02-04'}
mac:3417.ebb1.0667----info{'IP': '172.17.101.209', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:f8b1.56d0.1a50----info{'IP': '172.17.101.133', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:f8b1.569f.4021----info{'IP': '172.17.103.186', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:f027.655a.9ddb----info{'IP': '172.17.103.100', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:685b.35aa.714a----info{'IP': '172.17.53.68', 'product': 'Vlan209', 'time': '2015-02-04'}
mac:1803.7331.317c----info{'IP': '172.17.105.164', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:0060.6f4d.0303----info{'IP': '172.17.5.6', 'product': 'Vlan205', 'time': '2015-02-04'}
mac:000c.29ee.032e----info{'IP': '172.17.102.11', 'product': 'Vlan214', 'time': '2015-02-04'}
mac:000c.296f.d8fa----info{'IP': '172.17.101.30', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:000c.29e0.e6f0----info{'IP': '172.17.101.10', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:90b1.1c91.5359----info{'IP': '172.17.110.83', 'product': 'Vlan225', 'time': '2015-02-04'}
mac:0023.14b5.4dc0----info{'IP': '172.17.103.235', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:3417.ebb1.07ff----info{'IP': '172.17.105.83', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:3417.ebd0.b8da----info{'IP': '172.17.103.193', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:001e.79cf.aa42----info{'IP': '172.17.1.2', 'product': 'Vlan218', 'time': '2015-02-04'}
mac:b8ac.6f2e.88f7----info{'IP': '172.17.51.50', 'product': 'Vlan206', 'time': '2015-02-04'}
mac:1803.7331.3177----info{'IP': '172.17.103.200', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:b8ac.6f3e.a4ba----info{'IP': '172.17.104.109', 'product': 'Vlan210', 'time': '2015-02-04'}
mac:b8ca.3a84.3d14----info{'IP': '172.17.104.65', 'product': 'Vlan210', 'time': '2015-02-04'}
mac:f01f.af4c.7868----info{'IP': '172.17.101.140', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:441e.a132.1dc6----info{'IP': '172.17.3.9', 'product': 'Vlan216', 'time': '2015-02-04'}
mac:f01f.af4c.8597----info{'IP': '172.17.105.62', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:b8ca.3a97.5fe6----info{'IP': '172.17.105.130', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:0060.6f4d.3011----info{'IP': '172.17.5.7', 'product': 'Vlan205', 'time': '2015-02-04'}
mac:f4f1.5a62.26af----info{'IP': '172.17.103.196', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:f04d.a239.e281----info{'IP': '172.17.105.136', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:90b1.1c91.4c0e----info{'IP': '172.17.105.145', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:3417.eba1.d857----info{'IP': '172.17.101.176', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:3417.ebb1.0e07----info{'IP': '172.17.110.121', 'product': 'Vlan225', 'time': '2015-02-04'}
mac:b40b.4404.0406----info{'IP': '172.17.10.83', 'product': 'Vlan220', 'time': '2015-02-04'}
mac:b8ac.6f2e.80c8----info{'IP': '172.17.7.65', 'product': 'Vlan201', 'time': '2015-02-04'}
mac:0cee.e6b5.2dba----info{'IP': '172.17.103.170', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:3417.ebc2.c514----info{'IP': '172.17.105.162', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:d4be.d913.34e3----info{'IP': '172.17.102.51', 'product': 'Vlan214', 'time': '2015-02-04'}
mac:d4be.d957.ad1d----info{'IP': '172.17.103.203', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:b8ca.3aa9.abd4----info{'IP': '172.17.103.215', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:90b1.1c9d.6c58----info{'IP': '172.17.103.195', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:90b1.1c9d.68a2----info{'IP': '172.17.103.105', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:b8ca.3a7f.785a----info{'IP': '172.17.105.216', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:3417.eba4.b4f8----info{'IP': '172.17.111.63', 'product': 'Vlan226', 'time': '2015-02-04'}
mac:3417.ebc2.c228----info{'IP': '172.17.104.67', 'product': 'Vlan210', 'time': '2015-02-04'}
mac:3417.eba4.ad35----info{'IP': '172.17.111.56', 'product': 'Vlan226', 'time': '2015-02-04'}
mac:bc30.5ba7.d825----info{'IP': '172.17.101.122', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:f8b1.56d0.20b7----info{'IP': '172.17.101.55', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:c42c.0325.4c53----info{'IP': '172.17.103.102', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:000c.29cb.17cc----info{'IP': '172.17.102.12', 'product': 'Vlan214', 'time': '2015-02-04'}
mac:d850.e675.d116----info{'IP': '172.17.103.236', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:4843.7c5a.103d----info{'IP': '172.17.10.110', 'product': 'Vlan220', 'time': '2015-02-04'}
mac:986c.f51f.55b6----info{'IP': '172.17.10.98', 'product': 'Vlan220', 'time': '2015-02-04'}
mac:3417.ebb1.069f----info{'IP': '172.17.104.79', 'product': 'Vlan210', 'time': '2015-02-04'}
mac:b8ac.6f2e.85de----info{'IP': '172.17.102.67', 'product': 'Vlan214', 'time': '2015-02-04'}
mac:000c.2947.d5df----info{'IP': '172.17.101.14', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:3417.eba1.db34----info{'IP': '172.17.101.45', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:f8b1.5699.c2e1----info{'IP': '172.17.105.124', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:0022.1966.aa11----info{'IP': '172.17.3.101', 'product': 'Vlan216', 'time': '2015-02-04'}
mac:0023.551c.8477----info{'IP': '172.17.51.60', 'product': 'Vlan206', 'time': '2015-02-04'}
mac:acf7.f3cb.491b----info{'IP': '172.17.10.89', 'product': 'Vlan220', 'time': '2015-02-04'}
mac:000c.29a6.98bb----info{'IP': '172.17.101.37', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:b8ca.3a88.662c----info{'IP': '172.17.103.190', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:6033.4b24.7bab----info{'IP': '172.17.101.77', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:3417.eba1.de4d----info{'IP': '172.17.103.208', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:b8ca.3a90.0a52----info{'IP': '172.17.111.61', 'product': 'Vlan226', 'time': '2015-02-04'}
mac:0018.0a85.5088----info{'IP': '172.17.0.1', 'product': 'Vlan3', 'time': '2015-02-04'}
mac:28b2.bd78.497a----info{'IP': '172.17.103.237', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:0023.ab73.39c1----info{'IP': '172.17.1.7', 'product': 'Vlan218', 'time': '2015-02-04'}
mac:0014.fd13.43fa----info{'IP': '172.17.3.100', 'product': 'Vlan216', 'time': '2015-02-04'}
mac:5c26.0a4b.bc50----info{'IP': '172.17.103.202', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:f8b1.5699.cd11----info{'IP': '172.17.105.160', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:000c.29b5.9f1e----info{'IP': '172.17.3.111', 'product': 'Vlan216', 'time': '2015-02-04'}
mac:b8ca.3aa9.b087----info{'IP': '172.17.3.4', 'product': 'Vlan216', 'time': '2015-02-04'}
mac:3417.eba4.b4ba----info{'IP': '172.17.105.94', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:f8b1.56d0.1f20----info{'IP': '172.17.101.104', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:b8ac.6f3e.a7d9----info{'IP': '172.17.105.127', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:3417.ebc2.c3fa----info{'IP': '172.17.110.103', 'product': 'Vlan225', 'time': '2015-02-04'}
mac:685b.358d.475e----info{'IP': '172.17.101.153', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:b8ac.6f2e.8b61----info{'IP': '172.17.103.207', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:3417.ebb1.0875----info{'IP': '172.17.101.86', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:b8ca.3aa9.d3f9----info{'IP': '172.17.101.222', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:90b1.1c91.4bf5----info{'IP': '172.17.104.72', 'product': 'Vlan210', 'time': '2015-02-04'}
mac:3417.ebd1.271f----info{'IP': '172.17.110.108', 'product': 'Vlan225', 'time': '2015-02-04'}
mac:b8ca.3a78.3679----info{'IP': '172.17.104.104', 'product': 'Vlan210', 'time': '2015-02-04'}
mac:b8ac.6f2e.8b6b----info{'IP': '172.17.102.66', 'product': 'Vlan214', 'time': '2015-02-04'}
mac:3417.eba4.b4de----info{'IP': '172.17.103.209', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:bc30.5ba7.d7b2----info{'IP': '172.17.103.197', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:b8ca.3a7f.824b----info{'IP': '172.17.103.194', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:b8ca.3a84.48fb----info{'IP': '172.17.103.76', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:b8ca.3a97.6654----info{'IP': '172.17.101.143', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:b8ac.6f3e.a38b----info{'IP': '172.17.101.126', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:90b1.1c9d.48aa----info{'IP': '172.17.101.128', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:60f8.1dd0.f7ee----info{'IP': '172.17.102.63', 'product': 'Vlan214', 'time': '2015-02-04'}
mac:90b1.1c95.3d11----info{'IP': '172.17.111.57', 'product': 'Vlan226', 'time': '2015-02-04'}
mac:000c.2950.0141----info{'IP': '172.17.100.10', 'product': 'Vlan217', 'time': '2015-02-04'}
mac:b8ee.6504.2ba8----info{'IP': '172.17.10.112', 'product': 'Vlan220', 'time': '2015-02-04'}
mac:b8ac.6f3e.a86b----info{'IP': '172.17.105.209', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:0026.b9de.c1bf----info{'IP': '172.17.105.138', 'product': 'Vlan215', 'time': '2015-02-04'}
mac:90b1.1c91.5952----info{'IP': '172.17.101.78', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:ec35.8668.b0c7----info{'IP': '172.17.10.85', 'product': 'Vlan220', 'time': '2015-02-04'}
mac:7cfa.df93.47b9----info{'IP': '172.17.104.66', 'product': 'Vlan210', 'time': '2015-02-04'}
mac:000c.29b2.e773----info{'IP': '172.17.101.35', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:b8ca.3a76.f489----info{'IP': '172.17.104.61', 'product': 'Vlan210', 'time': '2015-02-04'}
mac:f8b1.56d0.233f----info{'IP': '172.17.103.211', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:0021.cc5e.cc22----info{'IP': '172.17.110.128', 'product': 'Vlan225', 'time': '2015-02-04'}
mac:1803.7331.0ca9----info{'IP': '172.17.111.10', 'product': 'Vlan226', 'time': '2015-02-04'}
mac:b8ac.6f3e.99a2----info{'IP': '172.17.51.52', 'product': 'Vlan206', 'time': '2015-02-04'}
mac:f8b1.56d0.1c65----info{'IP': '172.17.7.52', 'product': 'Vlan201', 'time': '2015-02-04'}
mac:7c1d.d975.4cfc----info{'IP': '172.17.101.157', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:1803.7331.0c7c----info{'IP': '172.17.103.199', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:000c.29a4.a916----info{'IP': '172.17.101.3', 'product': 'Vlan211', 'time': '2015-02-04'}
mac:28d2.4471.c1ff----info{'IP': '172.17.103.232', 'product': 'Vlan212', 'time': '2015-02-04'}
mac:b8ca.3a88.5cb8----info{'IP': '172.17.110.99', 'product': 'Vlan225', 'time': '2015-02-04'}
