mac:0060.6f4d.0303----info['172.17.5.6', '2015-02-10', 'Vlan205', 'null']
mac:000c.29ee.032e----info['172.17.102.11', '2015-02-10', 'Vlan214', 'null']
mac:000c.296f.d8fa----info['172.17.101.30', '2015-02-10', 'Vlan211', 'null']
mac:000c.29e0.e6f0----info['172.17.101.10', '2015-02-10', 'Vlan211', 'null']
mac:90b1.1c91.5359----info['172.17.110.83', '2015-02-10', 'Vlan225', 'agcn1-wkeng164']
mac:0023.14b5.4dc0----info['172.17.103.235', '2015-02-10', 'Vlan212', 'agcn1-laptop23']
mac:3417.ebb1.07ff----info['172.17.105.83', '2015-02-10', 'Vlan215', 'agcn1-wkeng272']
mac:3417.ebd0.b8da----info['172.17.103.193', '2015-02-10', 'Vlan212', 'agcn1-wkeng298']
mac:001e.79cf.aa42----info['172.17.1.2', '2015-02-10', 'Vlan218', 'null']
mac:b8ac.6f2e.88f7----info['172.17.51.50', '2015-02-10', 'Vlan206', 'agcn1-wkeng108']
mac:1803.7331.3177----info['172.17.103.200', '2015-02-10', 'Vlan212', 'agcn1-wkeng153']
mac:b8ac.6f3e.a4ba----info['172.17.104.109', '2015-02-10', 'Vlan210', 'agcn1-wkeng123']
mac:b8ca.3a84.3d14----info['172.17.104.65', '2015-02-10', 'Vlan210', 'agcn1-wkeng193']
mac:f01f.af4c.7868----info['172.17.101.140', '2015-02-10', 'Vlan211', 'agcn1-laptop65']
mac:441e.a132.1dc6----info['172.17.3.9', '2015-02-10', 'Vlan216', 'null']
mac:f01f.af4c.8597----info['172.17.105.62', '2015-02-10', 'Vlan215', 'agcn1-laptop61']
mac:b8ca.3a97.5fe6----info['172.17.105.130', '2015-02-10', 'Vlan215', 'agcn1-wkeng203']
mac:0060.6f4d.3011----info['172.17.5.7', '2015-02-10', 'Vlan205', 'null']
mac:f4f1.5a62.26af----info['172.17.103.196', '2015-02-10', 'Vlan212', 'null']
mac:f04d.a239.e281----info['172.17.105.136', '2015-02-10', 'Vlan215', 'agcn1-wkeng128']
mac:90b1.1c91.4c0e----info['172.17.105.145', '2015-02-10', 'Vlan215', 'agcn1-wkeng160']
mac:3417.eba1.d857----info['172.17.101.176', '2015-02-10', 'Vlan211', 'agcn1-wkeng252']
mac:f8b1.569f.38de----info['172.17.101.85', '2015-02-10', 'Vlan211', 'agcn1-wkeng238']
mac:b40b.4404.0406----info['172.17.10.83', '2015-02-10', 'Vlan220', 'null']
mac:b8ac.6f2e.80c8----info['172.17.7.65', '2015-02-10', 'Vlan201', 'agcn1-wkeng112']
mac:0cee.e6b5.2dba----info['172.17.103.170', '2015-02-10', 'Vlan212', 'agcn1-wkeng49']
mac:3417.ebc2.c514----info['172.17.105.162', '2015-02-10', 'Vlan215', 'agcn1-wkeng291']
mac:d4be.d913.34e3----info['172.17.102.51', '2015-02-10', 'Vlan214', 'agcn1-laptop48']
mac:d4be.d957.ad1d----info['172.17.103.203', '2015-02-10', 'Vlan212', 'agcn1-laptop43']
mac:b8ca.3aa9.abd4----info['172.17.103.215', '2015-02-10', 'Vlan212', 'agcn1-wkeng215']
mac:90b1.1c9d.6c58----info['172.17.103.195', '2015-02-10', 'Vlan212', 'agcn1-wkeng174']
mac:90b1.1c9d.68a2----info['172.17.103.105', '2015-02-10', 'Vlan212', 'agcn1-wkeng177']
mac:5c26.0a68.ec3d----info['172.17.53.52', '2015-02-10', 'Vlan209', 'AGCN1-LAPTOP46']
mac:3417.eba4.b4f8----info['172.17.111.63', '2015-02-10', 'Vlan226', 'agcn1-wkeng262']
mac:3417.ebc2.c228----info['172.17.104.67', '2015-02-10', 'Vlan210', 'agcn1-wkeng284']
mac:3417.eba4.ad35----info['172.17.111.56', '2015-02-10', 'Vlan226', 'null']
mac:bc30.5ba7.d825----info['172.17.101.122', '2015-02-10', 'Vlan211', 'agcn1-wkeng45']
mac:f8b1.5699.c2e1----info['172.17.105.124', '2015-02-10', 'Vlan215', 'agcn1-wkeng239']
mac:c42c.0325.4c53----info['172.17.103.102', '2015-02-10', 'Vlan212', 'null']
mac:000c.29cb.17cc----info['172.17.102.12', '2015-02-10', 'Vlan214', 'null']
mac:d850.e675.d116----info['172.17.103.236', '2015-02-10', 'Vlan212', 'null']
mac:4843.7c5a.103d----info['172.17.10.110', '2015-02-10', 'Vlan220', 'null']
mac:986c.f51f.55b6----info['172.17.10.98', '2015-02-10', 'Vlan220', 'null']
mac:3417.ebb1.069f----info['172.17.104.79', '2015-02-10', 'Vlan210', 'agcn1-wkeng268']
mac:b8ac.6f2e.85de----info['172.17.102.67', '2015-02-10', 'Vlan214', 'agcn1-wkeng111']
mac:000c.2947.d5df----info['172.17.101.14', '2015-02-10', 'Vlan211', 'null']
mac:3417.eba1.db34----info['172.17.101.45', '2015-02-10', 'Vlan211', 'null']
mac:f8b1.56d0.20b7----info['172.17.101.55', '2015-02-10', 'Vlan211', 'null']
mac:0022.1966.aa11----info['172.17.3.101', '2015-02-10', 'Vlan216', 'null']
mac:0023.551c.8477----info['172.17.51.60', '2015-02-10', 'Vlan206', 'agcn1-laptop104']
mac:acf7.f3cb.491b----info['172.17.10.89', '2015-02-10', 'Vlan220', 'null']
mac:000c.29a6.98bb----info['172.17.101.37', '2015-02-10', 'Vlan211', 'null']
mac:b8ca.3a88.662c----info['172.17.103.190', '2015-02-10', 'Vlan212', 'agcn1-wkeng194']
mac:6033.4b24.7bab----info['172.17.101.77', '2015-02-10', 'Vlan211', 'null']
mac:3417.eba1.de4d----info['172.17.103.208', '2015-02-10', 'Vlan212', 'agcn1-wkeng258']
mac:b8ca.3a90.0a52----info['172.17.111.61', '2015-02-10', 'Vlan226', 'agcn1-wkeng195']
mac:0018.0a85.5088----info['172.17.0.1', '2015-02-10', 'Vlan3', 'null']
mac:28b2.bd78.497a----info['172.17.103.237', '2015-02-10', 'Vlan212', 'agcn1-laptop104']
mac:0023.ab73.39c1----info['172.17.1.7', '2015-02-10', 'Vlan218', 'null']
mac:0014.fd13.43fa----info['172.17.3.100', '2015-02-10', 'Vlan216', 'null']
mac:5c26.0a4b.bc50----info['172.17.103.202', '2015-02-10', 'Vlan212', 'agcn1-laptop04']
mac:f8b1.5699.cd11----info['172.17.105.160', '2015-02-10', 'Vlan215', 'agcn1-wkeng233']
mac:000c.29b5.9f1e----info['172.17.3.111', '2015-02-10', 'Vlan216', 'null']
mac:b8ca.3aa9.b087----info['172.17.3.4', '2015-02-10', 'Vlan216', 'agcn1-wkeng213']
mac:3417.eba4.b4ba----info['172.17.105.94', '2015-02-10', 'Vlan215', 'agcn1-wkeng275']
mac:b8ca.3ac6.a427----info['172.17.104.51', '2015-02-10', 'Vlan210', 'agcn1-laptop57']
mac:b8ac.6f3e.a7d9----info['172.17.105.127', '2015-02-10', 'Vlan215', 'agcn1-wkeng129']
mac:3417.ebc2.c3fa----info['172.17.110.103', '2015-02-10', 'Vlan225', 'agcn1-wkeng293']
mac:685b.358d.475e----info['172.17.101.153', '2015-02-10', 'Vlan211', 'null']
mac:b8ac.6f2e.8b61----info['172.17.103.207', '2015-02-10', 'Vlan212', 'AGCN1-WKENG131']
mac:3417.ebb1.0875----info['172.17.101.86', '2015-02-10', 'Vlan211', 'null']
mac:b8ca.3aa9.d3f9----info['172.17.101.222', '2015-02-10', 'Vlan211', 'agcn1-wkeng224']
mac:90b1.1c91.4bf5----info['172.17.104.72', '2015-02-10', 'Vlan210', 'agcn1-wkeng162']
mac:3417.ebd1.271f----info['172.17.110.108', '2015-02-10', 'Vlan225', 'agcn1-wkeng308']
mac:b8ca.3a88.5cb8----info['172.17.110.99', '2015-02-10', 'Vlan225', 'agcn1-wkeng200']
mac:b8ca.3a78.3679----info['172.17.104.104', '2015-02-10', 'Vlan210', 'AGCN1-WKENG179']
mac:b8ac.6f2e.8b6b----info['172.17.102.66', '2015-02-10', 'Vlan214', 'agcn1-wkeng110']
mac:0023.7d8c.110f----info['172.17.3.7', '2015-02-10', 'Vlan216', 'null']
mac:3417.ebc4.e27a----info['172.17.105.172', '2015-02-10', 'Vlan215', 'agcn1-wkeng287']
mac:b8ca.3a7f.824b----info['172.17.103.194', '2015-02-10', 'Vlan212', 'agcn1-wkeng186']
mac:b8ca.3a84.48fb----info['172.17.103.76', '2015-02-10', 'Vlan212', 'agcn1-wkeng189']
mac:b8ca.3a97.6654----info['172.17.101.143', '2015-02-10', 'Vlan211', 'agcn1-wkeng204']
mac:b8ac.6f3e.a38b----info['172.17.101.126', '2015-02-10', 'Vlan211', 'agcn1-wkeng120']
mac:90b1.1c9d.48aa----info['172.17.101.128', '2015-02-10', 'Vlan211', 'agcn1-wkeng176']
mac:60f8.1dd0.f7ee----info['172.17.102.63', '2015-02-10', 'Vlan214', 'null']
mac:90b1.1c95.3d11----info['172.17.111.57', '2015-02-10', 'Vlan226', 'agcn1-wkeng172']
mac:000c.2950.0141----info['172.17.100.10', '2015-02-10', 'Vlan217', 'null']
mac:b8ee.6504.2ba8----info['172.17.10.112', '2015-02-10', 'Vlan220', 'agcn1-laptop95']
mac:b8ac.6f3e.a86b----info['172.17.105.209', '2015-02-10', 'Vlan215', 'agcn1-wkeng127']
mac:0026.b9de.c1bf----info['172.17.105.138', '2015-02-10', 'Vlan215', 'agcn1-laptop30']
mac:90b1.1c91.5952----info['172.17.101.78', '2015-02-10', 'Vlan211', 'agcn1-wkeng163']
mac:ec35.8668.b0c7----info['172.17.10.85', '2015-02-10', 'Vlan220', 'null']
mac:7cfa.df93.47b9----info['172.17.104.66', '2015-02-10', 'Vlan210', 'null']
mac:000c.29b2.e773----info['172.17.101.35', '2015-02-10', 'Vlan211', 'null']
mac:b8ca.3a76.f489----info['172.17.104.61', '2015-02-10', 'Vlan210', 'agcn1-wkeng178']
mac:f8b1.56d0.233f----info['172.17.103.211', '2015-02-10', 'Vlan212', 'agcn1-wkeng251']
mac:0021.cc5e.cc22----info['172.17.110.128', '2015-02-10', 'Vlan225', 'china-alei']
mac:1803.7331.0ca9----info['172.17.111.10', '2015-02-10', 'Vlan226', 'null']
mac:b8ac.6f3e.99a2----info['172.17.51.52', '2015-02-10', 'Vlan206', 'agcn1-wkeng122']
mac:f8b1.56d0.1c65----info['172.17.7.52', '2015-02-10', 'Vlan201', 'agcn1-wkeng244']
mac:7c1d.d975.4cfc----info['172.17.101.157', '2015-02-10', 'Vlan211', 'null']
mac:1803.7331.0c7c----info['172.17.103.199', '2015-02-10', 'Vlan212', 'agcn1-wkeng151']
mac:000c.29a4.a916----info['172.17.101.3', '2015-02-10', 'Vlan211', 'null']
mac:28d2.4471.c1ff----info['172.17.103.232', '2015-02-10', 'Vlan212', 'agcn1-laptop91']
mac:000c.29cc.0394----info['172.17.101.19', '2015-02-10', 'Vlan211', 'null']
